filename,module,ogp cords
7e04a2f8-d2db-11eb-92c6-8c85909d90f2.jpg,Module2_all_06-18-2021," +72.28935976,       +80.34287528,        +1.32847025,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00966273,   +0.00966318, 319, 239
"
7e06cd76-d2db-11eb-92c6-8c85909d90f2.jpg,Module2_all_06-18-2021," +90.18330667,      +160.36262959,        +1.31014033,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00966273,   +0.00966318, 319, 239
"
7e090348-d2db-11eb-92c6-8c85909d90f2.jpg,Module2_all_06-18-2021,"+108.13492177,       +93.85434507,        +1.30021185,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00966273,   +0.00966318, 319, 239
"
7e0bac7e-d2db-11eb-92c6-8c85909d90f2.jpg,Module2_all_06-18-2021,"+174.25736602,       +83.02504758,        +1.25455605,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00966273,   +0.00966318, 319, 239
"
7e0ecb48-d2db-11eb-92c6-8c85909d90f2.jpg,Module2_all_06-18-2021," +71.89363813,      +149.98184662,        +1.32415725,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00966273,   +0.00966318, 319, 239
"
7e1166b4-d2db-11eb-92c6-8c85909d90f2.jpg,Module2_all_06-18-2021,"+144.09864788,       +93.68767452,        +1.27461064,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00966273,   +0.00966318, 319, 239
"
7e142444-d2db-11eb-92c6-8c85909d90f2.jpg,Module2_all_06-18-2021,"+126.44100284,      +139.19845262,        +1.28357345,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00966273,   +0.00966318, 319, 239
"
7e16c546-d2db-11eb-92c6-8c85909d90f2.jpg,Module2_all_06-18-2021,"+126.11517480,      +160.07449127,        +1.28309062,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00966273,   +0.00966318, 319, 239
"
7e191b3e-d2db-11eb-92c6-8c85909d90f2.jpg,Module2_all_06-18-2021,"+120.39191109,      +114.72345730,        +1.28976709,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00966273,   +0.00966318, 319, 239
"
7e1bcdca-d2db-11eb-92c6-8c85909d90f2.jpg,Module2_all_06-18-2021," +66.01190151,      +160.45405532,        +1.32845047,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00966273,   +0.00966318, 319, 239
"
7e1e5a5e-d2db-11eb-92c6-8c85909d90f2.jpg,Module2_all_06-18-2021,"+186.35452411,       +96.93611734,        +1.24607903,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00966273,   +0.00966318, 319, 239
"
7e20a98a-d2db-11eb-92c6-8c85909d90f2.jpg,Module2_all_06-18-2021,"+102.42018831,      +146.32788747,        +1.30103506,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00966273,   +0.00966318, 319, 239
"
7e22de76-d2db-11eb-92c6-8c85909d90f2.jpg,Module2_all_06-18-2021,"+126.40406270,       +97.29021644,        +1.28680612,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00966273,   +0.00966318, 319, 239
"
7e2510ba-d2db-11eb-92c6-8c85909d90f2.jpg,Module2_all_06-18-2021,"+126.02796802,       +76.36418818,        +1.28817377,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00966273,   +0.00966318, 319, 239
"
7e274628-d2db-11eb-92c6-8c85909d90f2.jpg,Module2_all_06-18-2021,"+108.27880184,      +128.81017167,        +1.29752110,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00966273,   +0.00966318, 319, 239
"
7e29c25e-d2db-11eb-92c6-8c85909d90f2.jpg,Module2_all_06-18-2021,"+169.16660567,      +142.39079306,        +1.25399219,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00966273,   +0.00966318, 319, 239
"
7e2be64c-d2db-11eb-92c6-8c85909d90f2.jpg,Module2_all_06-18-2021," +96.30821132,      +177.77833430,        +1.30386096,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00966273,   +0.00966318, 319, 239
"
7e2df270-d2db-11eb-92c6-8c85909d90f2.jpg,Module2_all_06-18-2021,"+114.52504522,      +181.14588563,        +1.29014082,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00966273,   +0.00966318, 319, 239
"
7e3000ec-d2db-11eb-92c6-8c85909d90f2.jpg,Module2_all_06-18-2021,"+168.85259561,      +149.26199559,        +1.25398337,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00966273,   +0.00966318, 319, 239
"
7e321616-d2db-11eb-92c6-8c85909d90f2.jpg,Module2_all_06-18-2021,"+150.87325685,      +180.91112150,        +1.26423420,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00966273,   +0.00966318, 319, 239
"
7e3428ac-d2db-11eb-92c6-8c85909d90f2.jpg,Module2_all_06-18-2021,"+162.89801304,      +166.88161676,        +1.25695311,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00966273,   +0.00966318, 319, 239
"
7e364132-d2db-11eb-92c6-8c85909d90f2.jpg,Module2_all_06-18-2021,"+180.73727571,      +135.34875736,        +1.24660388,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00966273,   +0.00966318, 319, 239
"
7e384662-d2db-11eb-92c6-8c85909d90f2.jpg,Module2_all_06-18-2021,"+162.73730017,      +138.93094686,        +1.25832196,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00966273,   +0.00966318, 319, 239
"
7e3a59f2-d2db-11eb-92c6-8c85909d90f2.jpg,Module2_all_06-18-2021,"+144.04625390,       +65.88685673,        +1.27658373,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00966273,   +0.00966318, 319, 239
"
7e3c674c-d2db-11eb-92c6-8c85909d90f2.jpg,Module2_all_06-18-2021,"+192.73618132,      +114.34433102,        +1.24056654,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00966273,   +0.00966318, 319, 239
"
7e3e9832-d2db-11eb-92c6-8c85909d90f2.jpg,Module2_all_06-18-2021,"+174.52709200,      +117.83214466,        +1.25198314,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00966273,   +0.00966318, 319, 239
"
7e40fc8a-d2db-11eb-92c6-8c85909d90f2.jpg,Module2_all_06-18-2021,"+150.16087631,       +83.24943194,        +1.27112099,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00966273,   +0.00966318, 319, 239
"
7e43a458-d2db-11eb-92c6-8c85909d90f2.jpg,Module2_all_06-18-2021," +35.32318293,       +94.41755660,        +1.35654724,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00966273,   +0.00966318, 319, 239
"
7e4627e6-d2db-11eb-92c6-8c85909d90f2.jpg,Module2_all_06-18-2021,"+156.50989809,      +107.63677700,        +1.26522955,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00966273,   +0.00966318, 319, 239
"
7e48873e-d2db-11eb-92c6-8c85909d90f2.jpg,Module2_all_06-18-2021,"+162.54129095,      +117.96987592,        +1.26012409,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00966273,   +0.00966318, 319, 239
"
7e4b62a6-d2db-11eb-92c6-8c85909d90f2.jpg,Module2_all_06-18-2021," +41.42705143,       +76.94180276,        +1.35274948,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00966273,   +0.00966318, 319, 239
"
7e4d87d4-d2db-11eb-92c6-8c85909d90f2.jpg,Module2_all_06-18-2021,"+162.29435838,       +97.05202328,        +1.26189022,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00966273,   +0.00966318, 319, 239
"
7e50223c-d2db-11eb-92c6-8c85909d90f2.jpg,Module2_all_06-18-2021," +23.49281645,      +108.52095217,        +1.36457570,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00966273,   +0.00966318, 319, 239
"
7e528676-d2db-11eb-92c6-8c85909d90f2.jpg,Module2_all_06-18-2021," +29.60473168,      +125.97929277,        +1.35844348,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00966273,   +0.00966318, 319, 239
"
7e54e916-d2db-11eb-92c6-8c85909d90f2.jpg,Module2_all_06-18-2021,"+150.76792708,       +90.12650759,        +1.27031416,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00966273,   +0.00966318, 319, 239
"
7e57427e-d2db-11eb-92c6-8c85909d90f2.jpg,Module2_all_06-18-2021,"+150.49692428,      +138.98274646,        +1.26706947,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00966273,   +0.00966318, 319, 239
"
7e5a0554-d2db-11eb-92c6-8c85909d90f2.jpg,Module2_all_06-18-2021," +78.33556040,      +181.45754249,        +1.31741195,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00966273,   +0.00966318, 319, 239
"
7e5c4684-d2db-11eb-92c6-8c85909d90f2.jpg,Module2_all_06-18-2021," +59.97998270,      +178.07869915,        +1.33200150,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00966273,   +0.00966318, 319, 239
"
7e5ea744-d2db-11eb-92c6-8c85909d90f2.jpg,Module2_all_06-18-2021,"+144.48771920,      +156.52345418,        +1.27032868,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00966273,   +0.00966318, 319, 239
"
7e617690-d2db-11eb-92c6-8c85909d90f2.jpg,Module2_all_06-18-2021," +59.41294528,       +45.30550698,        +1.34178747,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00966273,   +0.00966318, 319, 239
"
7e63d142-d2db-11eb-92c6-8c85909d90f2.jpg,Module2_all_06-18-2021," +41.61284471,      +139.79132065,        +1.34865310,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00966273,   +0.00966318, 319, 239
"
7e6612f4-d2db-11eb-92c6-8c85909d90f2.jpg,Module2_all_06-18-2021,"+132.54746204,      +177.60305258,        +1.27737459,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00966273,   +0.00966318, 319, 239
"
7e6829d6-d2db-11eb-92c6-8c85909d90f2.jpg,Module2_all_06-18-2021,"+138.46033904,      +166.99558522,        +1.27375748,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00966273,   +0.00966318, 319, 239
"
7e6a5896-d2db-11eb-92c6-8c85909d90f2.jpg,Module2_all_06-18-2021," +47.72487930,      +157.28692798,        +1.34308067,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00966273,   +0.00966318, 319, 239
"
7e6c90c0-d2db-11eb-92c6-8c85909d90f2.jpg,Module2_all_06-18-2021," +53.57027608,       +62.96483273,        +1.34451540,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00966273,   +0.00966318, 319, 239
"
7e6efcc0-d2db-11eb-92c6-8c85909d90f2.jpg,Module2_all_06-18-2021,"+168.05636151,       +65.62119079,        +1.26005777,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00966273,   +0.00966318, 319, 239
"
7e719962-d2db-11eb-92c6-8c85909d90f2.jpg,Module2_all_06-18-2021,"+114.00186307,       +55.46718677,        +1.29899903,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00966273,   +0.00966318, 319, 239
"
7e73d362-d2db-11eb-92c6-8c85909d90f2.jpg,Module2_all_06-18-2021," +54.21081079,      +139.66831217,        +1.33844927,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00966273,   +0.00966318, 319, 239
"
7e761370-d2db-11eb-92c6-8c85909d90f2.jpg,Module2_all_06-18-2021," +96.09415267,      +115.05224028,        +1.30783599,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00966273,   +0.00966318, 319, 239
"
7e785ba8-d2db-11eb-92c6-8c85909d90f2.jpg,Module2_all_06-18-2021," +83.92584016,      +128.93746900,        +1.31623565,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00966273,   +0.00966318, 319, 239
"
7e7a8752-d2db-11eb-92c6-8c85909d90f2.jpg,Module2_all_06-18-2021," +48.69522399,      +143.20068674,        +1.34261471,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00966273,   +0.00966318, 319, 239
"
7e7d7c6e-d2db-11eb-92c6-8c85909d90f2.jpg,Module2_all_06-18-2021,"+107.33372052,       +45.00573085,        +1.30478690,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00966273,   +0.00966318, 319, 239
"
7e80796e-d2db-11eb-92c6-8c85909d90f2.jpg,Module2_all_06-18-2021,"+155.87493342,       +51.74971566,        +1.26986592,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00966273,   +0.00966318, 319, 239
"
7e831f66-d2db-11eb-92c6-8c85909d90f2.jpg,Module2_all_06-18-2021,"+131.56800036,       +30.95695608,        +1.28811053,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00966273,   +0.00966318, 319, 239
"
7e859c78-d2db-11eb-92c6-8c85909d90f2.jpg,Module2_all_06-18-2021," +59.84269593,      +129.21402799,        +1.33472359,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00966273,   +0.00966318, 319, 239
"
7e87c390-d2db-11eb-92c6-8c85909d90f2.jpg,Module2_all_06-18-2021,"+131.78740381,       +52.01757606,        +1.28666807,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00966273,   +0.00966318, 319, 239
"
7e8a714e-d2db-11eb-92c6-8c85909d90f2.jpg,Module2_all_06-18-2021,"+138.42805732,      +118.16546895,        +1.27669539,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00966273,   +0.00966318, 319, 239
"
7e8cba76-d2db-11eb-92c6-8c85909d90f2.jpg,Module2_all_06-18-2021,"+132.14705085,      +128.69278147,        +1.28038723,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00966273,   +0.00966318, 319, 239
"
7e8f2f4a-d2db-11eb-92c6-8c85909d90f2.jpg,Module2_all_06-18-2021,"+143.93566202,       +51.80486418,        +1.27832049,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00966273,   +0.00966318, 319, 239
"
7e91ab26-d2db-11eb-92c6-8c85909d90f2.jpg,Module2_all_06-18-2021," +47.46443397,      +115.40639834,        +1.34541291,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00966273,   +0.00966318, 319, 239
"
7e93b646-d2db-11eb-92c6-8c85909d90f2.jpg,Module2_all_06-18-2021,"+149.67937450,       +34.31348829,        +1.27565436,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00966273,   +0.00966318, 319, 239
"
7e963268-d2db-11eb-92c6-8c85909d90f2.jpg,Module2_all_06-18-2021," +71.46039455,       +31.35091426,        +1.33408780,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00966273,   +0.00966318, 319, 239
"
7e9868b2-d2db-11eb-92c6-8c85909d90f2.jpg,Module2_all_06-18-2021," +71.65273922,      +108.02959162,        +1.32731700,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00966273,   +0.00966318, 319, 239
"
7e9accec-d2db-11eb-92c6-8c85909d90f2.jpg,Module2_all_06-18-2021," +77.84203621,       +83.68767413,        +1.32403455,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00966273,   +0.00966318, 319, 239
"
7e9dedd2-d2db-11eb-92c6-8c85909d90f2.jpg,Module2_all_06-18-2021,"+106.63809628,       +38.10613921,        +1.30583178,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00966273,   +0.00966318, 319, 239
"
7ea20872-d2db-11eb-92c6-8c85909d90f2.jpg,Module2_all_06-18-2021," +83.43449170,       +45.29419309,        +1.32334360,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00966273,   +0.00966318, 319, 239
"
7ea5019e-d2db-11eb-92c6-8c85909d90f2.jpg,Module2_all_06-18-2021," +59.61082347,       +87.24615535,        +1.33755106,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00966273,   +0.00966318, 319, 239
"
7ea7d3ce-d2db-11eb-92c6-8c85909d90f2.jpg,Module2_all_06-18-2021," +77.74195727,      +118.57293328,        +1.32174787,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00966273,   +0.00966318, 319, 239
"
7eaaa0ea-d2db-11eb-92c6-8c85909d90f2.jpg,Module2_all_06-18-2021," +95.46936464,       +31.17184719,        +1.31470995,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00966273,   +0.00966318, 319, 239
"
7ead5092-d2db-11eb-92c6-8c85909d90f2.jpg,Module2_all_06-18-2021," +83.73385257,       +66.25761080,        +1.32077690,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00966273,   +0.00966318, 319, 239
"
7eafbc4c-d2db-11eb-92c6-8c85909d90f2.jpg,Module2_all_06-18-2021," +47.42284939,      +108.16713296,        +1.34632414,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00966273,   +0.00966318, 319, 239
"
7eb28346-d2db-11eb-92c6-8c85909d90f2.jpg,Module2_all_06-18-2021," +53.72452914,       +97.82308179,        +1.34180390,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00966273,   +0.00966318, 319, 239
"
7eb5b728-d2db-11eb-92c6-8c85909d90f2.jpg,Module2_all_06-18-2021," +89.50352100,       +55.60516484,        +1.31755204,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00966273,   +0.00966318, 319, 239
"
7eb8ba04-d2db-11eb-92c6-8c85909d90f2.jpg,Module2_all_06-18-2021,"+113.30544518,       +34.55276545,        +1.30109792,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00966273,   +0.00966318, 319, 239
"
7ebadd70-d2db-11eb-92c6-8c85909d90f2.jpg,Module5_all_06-18-2021,"+108.39159581,      +156.73624168,        +1.29650610,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00966333,   +0.00966378, 319, 239
"
7ebd104a-d2db-11eb-92c6-8c85909d90f2.jpg,Module5_all_06-18-2021," +89.92647935,       +97.52734203,        +1.31360013,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00966333,   +0.00966378, 319, 239
"
7ebfb1f6-d2db-11eb-92c6-8c85909d90f2.jpg,Module5_all_06-18-2021,"+101.82784712,       +76.40962413,        +1.30572934,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00966333,   +0.00966378, 319, 239
"
7ec26842-d2db-11eb-92c6-8c85909d90f2.jpg,Module5_all_06-18-2021,"+101.96899919,      +153.30679045,        +1.30126788,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00966333,   +0.00966378, 319, 239
"
7ec54102-d2db-11eb-92c6-8c85909d90f2.jpg,Module5_all_06-18-2021,"+114.02422607,       +76.47844571,        +1.29696832,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00966333,   +0.00966378, 319, 239
"
7ec79b14-d2db-11eb-92c6-8c85909d90f2.jpg,Module5_all_06-18-2021," +83.75152559,      +150.01952157,        +1.31561310,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00966333,   +0.00966378, 319, 239
"
7ecad37e-d2db-11eb-92c6-8c85909d90f2.jpg,Module5_all_06-18-2021," +71.58634554,       +66.36865261,        +1.32999959,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00966333,   +0.00966378, 319, 239
"
7ecd48f2-d2db-11eb-92c6-8c85909d90f2.jpg,Module5_all_06-18-2021," +72.28920554,       +80.34309681,        +1.32814629,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00966333,   +0.00966378, 319, 239
"
7ecfafb6-d2db-11eb-92c6-8c85909d90f2.jpg,Module5_all_06-18-2021," +90.18310078,      +160.36318711,        +1.30973763,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00966333,   +0.00966378, 319, 239
"
7ed2daba-d2db-11eb-92c6-8c85909d90f2.jpg,Module5_all_06-18-2021,"+108.13453401,       +93.85394345,        +1.30006530,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00966333,   +0.00966378, 319, 239
"
7ed53148-d2db-11eb-92c6-8c85909d90f2.jpg,Module5_all_06-18-2021,"+174.25700068,       +83.02501576,        +1.25490203,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00966333,   +0.00966378, 319, 239
"
7ed75fae-d2db-11eb-92c6-8c85909d90f2.jpg,Module5_all_06-18-2021," +71.89365172,      +149.98242067,        +1.32443520,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00966333,   +0.00966378, 319, 239
"
7ed9cf64-d2db-11eb-92c6-8c85909d90f2.jpg,Module5_all_06-18-2021,"+144.09852758,       +93.68716685,        +1.27457830,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00966333,   +0.00966378, 319, 239
"
7edc5716-d2db-11eb-92c6-8c85909d90f2.jpg,Module5_all_06-18-2021,"+126.44067979,      +139.19941839,        +1.28402443,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00966333,   +0.00966378, 319, 239
"
7edf41b0-d2db-11eb-92c6-8c85909d90f2.jpg,Module5_all_06-18-2021,"+126.11526681,      +160.07522127,        +1.28336247,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00966333,   +0.00966378, 319, 239
"
7ee248b0-d2db-11eb-92c6-8c85909d90f2.jpg,Module5_all_06-18-2021,"+120.39215206,      +114.72377550,        +1.28967385,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00966333,   +0.00966378, 319, 239
"
